category,subcategory,label,prompt,
Object,Instrument,三角铁,triangle,
Object,Instrument,定音鼓,timpani,
Object,Instrument,琵琶,pipa (Chinese lute),
Object,Instrument,古筝,guzheng (Chinese zither),
Object,Instrument,二胡,erhu (Chinese two-stringed fiddle),
Object,Instrument,笛子,dizi (Chinese flute),
Object,Instrument,唢呐,suona,
Object,Instrument,尺八,shakuhachi (Japanese flute),
Object,Instrument,三味线,shamisen (Japanese three-stringed lute),
Object,Instrument,筝,koto (Japanese zither),
Object,Instrument,西塔琴,sitar,
Object,Instrument,手鼓,tambourine,
Object,Instrument,邦戈鼓,bongo drums,
Object,Instrument,康加鼓,conga drums,
Object,Instrument,曼陀林,mandolin,
Object,Instrument,班卓琴,banjo,
Object,Instrument,尤克里里,ukulele,
Object,Instrument,巴扬琴,bayan (a type of accordion),
Object,Instrument,卡祖笛,kazoo,
Object,Instrument,口风琴,melodica,
Object,Instrument,陶笛,ocarina,
Object,Instrument,埙,xun (Chinese ocarina),
Object,Instrument,排箫,panpipes,
Object,Instrument,竖笛,recorder,
Object,Instrument,钢片琴,celesta,
Object,Instrument,钟琴,glockenspiel,
Object,Instrument,颤音琴,vibraphone,
Object,Instrument,管风琴,pipe organ,
Object,Instrument,电子琴,electronic keyboard,
Object,Instrument,电吉他,electric guitar,
Object,Instrument,电贝司,electric bass,
Object,Instrument,合成器,synthesizer,
Object,Instrument,音序器,sequencer,
Object,Instrument,采样器,sampler,
Object,Instrument,鼓机,drum machine,
Object,Instrument,特雷门琴,theremin,
Object,Instrument,锯琴,musical saw,
Object,Instrument,玻璃琴,glass harmonica,
Object,Instrument,古钢琴,harpsichord,
Object,Instrument,维奥尔琴,viol (a family of bowed stringed instruments),
Object,Instrument,琉特琴,lute,
Object,Instrument,西塔尔琴,sitar (Indian lute),
Object,Instrument,塔布拉鼓,tabla (Indian drums),
Object,Instrument,编钟,bianzhong (Chinese bell chimes),
Object,ColdWeapon,背上的武器,weapon_on_back,
Object,ColdWeapon,肩上的武器,weapon_over_shoulder,
Object,ColdWeapon,大尺寸武器,huge_weapon,
Object,ColdWeapon,往地上插的武器,planted_weapon,
Object,ColdWeapon,破碎的武器,broken_weapon,
Object,ColdWeapon,立剑,planted_sword,
Object,ColdWeapon,出鞘,unsheathing,
Object,ColdWeapon,剑,sword,
Object,ColdWeapon,刀,knife,
Object,ColdWeapon,匕首,dagger,
Object,ColdWeapon,短剑,shortsword,
Object,ColdWeapon,弯刀,scimitar,
Object,ColdWeapon,大刀,broadsword,
Object,ColdWeapon,长剑,longsword,
Object,ColdWeapon,双手剑,greatsword/claymore,
Object,ColdWeapon,武士刀,katana,
Object,ColdWeapon,太刀,tachi,
Object,ColdWeapon,脇差,wakizashi,
Object,ColdWeapon,短刀,tanto,
Object,ColdWeapon,军刀,saber,
Object,ColdWeapon,砍刀,machete,
Object,ColdWeapon,斧头,axe,
Object,ColdWeapon,战斧,battle axe,
Object,ColdWeapon,手斧,hand axe,
Object,ColdWeapon,短斧,hatchet,
Object,ColdWeapon,战锤,war hammer,
Object,ColdWeapon,钉锤,mace,
Object,ColdWeapon,连枷,flail,
Object,ColdWeapon,流星锤,meteor hammer,
Object,ColdWeapon,矛,spear,
Object,ColdWeapon,长矛,lance,
Object,ColdWeapon,戟,halberd,
Object,ColdWeapon,三叉戟,trident,
Object,ColdWeapon,弓,bow,
Object,ColdWeapon,箭,arrow,
Object,ColdWeapon,弩,crossbow,
Object,ColdWeapon,弩箭,bolt/quarrel,
Object,ColdWeapon,投石索,sling,
Object,ColdWeapon,飞镖,dart,
Object,ColdWeapon,手里剑,shuriken,
Object,ColdWeapon,苦无,kunai,
Object,ColdWeapon,吹箭,blowgun,
Object,ColdWeapon,标枪,javelin,
Object,ColdWeapon,狼牙棒,club/bludgeon,
Object,ColdWeapon,棍,staff/stick,
Object,ColdWeapon,拐,cane,
Object,ColdWeapon,镰刀,scythe,
Object,ColdWeapon,柴刀,billhook/nose_hatchet,
Object,ColdWeapon,钩镰枪,kama,
Object,ColdWeapon,双刃斧,double-bitted axe,
Object,ColdWeapon,飞斧,throwing axe,
Object,ColdWeapon,战镐,war pick,
Object,ColdWeapon,鹤嘴锄,pickaxe,
Object,ColdWeapon,鞭,whip,
Object,ColdWeapon,链锤,chain whip,
Object,ColdWeapon,爪,claw (weapon),
Object,ColdWeapon,拳剑,katar,
Object,ColdWeapon,圆月弯刀,chakram,
Object,ColdWeapon,马来剑,kris,
Object,ColdWeapon,廓尔喀弯刀,kukri,
Object,ColdWeapon,中国剑,jian,
Object,ColdWeapon,盾牌,shield,
Object,Firearm,枪,gun,
Object,Firearm,子弹,Bullet,
Object,Firearm,弹壳,Cartridge Case/Casing,
Object,Firearm,底火,Primer,
Object,Firearm,发射药,Propellant/Gunpowder,
Object,Firearm,弹头,Projectile/Bullet,
Object,Firearm,空包弹,Blank Cartridge,
Object,Firearm,曳光弹,Tracer Round,
Object,Firearm,穿甲弹,Armor-Piercing Round (AP),
Object,Firearm,燃烧弹,Incendiary Round,
Object,Firearm,爆破弹,Explosive Round,
Object,Firearm,霰弹,Shotgun Shell,
Object,Firearm,鹿弹,Buckshot,
Object,Firearm,鸟弹,Birdshot,
Object,Firearm,橡胶子弹,Rubber Bullet,
Object,Firearm,豆袋弹,Beanbag Round,
Object,Firearm,步枪,rifle,
Object,Firearm,手枪,Pistol,
Object,Firearm,左轮手枪,Revolver,
Object,Firearm,冲锋枪,Submachine Gun,
Object,Firearm,汤普森冲锋枪,thompson_submachine_gun,
Object,Firearm,突击步枪,Assault Rifle,
Object,Firearm,卡宾枪,Carbine,
Object,Firearm,战斗步枪,Battle Rifle,
Object,Firearm,精确射手步枪,Designated Marksman Rifle (DMR),
Object,Firearm,狙击步枪,Sniper Rifle,
Object,Firearm,霰弹枪,Shotgun,
Object,Firearm,轻机枪,Light Machine Gun (LMG),
Object,Firearm,通用机枪,General Purpose Machine Gun (GPMG),
Object,Firearm,重机枪,Heavy Machine Gun (HMG),
Object,Firearm,榴弹发射器,Grenade Launcher,
Object,Firearm,班用自动武器,Squad Automatic Weapon (SAW),
Object,Firearm,自动榴弹发射器,Automatic Grenade Launcher (AGL),
Object,Firearm,反器材步枪,Anti-materiel rifle,
Object,Firearm,匕首枪,Dagger pistol,
Object,Firearm,机匣,Receiver (Firearm),
Object,Firearm,消音器,Suppressor/Silencer,
Object,Firearm,枪口制退器,Muzzle brake,
Object,Firearm,弹匣(武器),magazine_(weapon),
Object,Firearm,手榴弹,Hand Grenade,
Object,Firearm,枪榴弹,Rifle Grenade,
Object,Firearm,地雷,Landmine,
Object,Firearm,反坦克地雷,Anti-Tank Mine,
Object,Firearm,反步兵地雷,Anti-Personnel Mine,
Object,Firearm,炸弹,Bomb,
Object,Firearm,集束炸弹,Cluster Bomb,
Object,Firearm,燃烧弹,Incendiary Bomb,
Object,Firearm,核武器,Nuclear Weapon,
Object,Firearm,迫击炮,Mortar,
Object,Firearm,榴弹炮,Howitzer,
Object,Firearm,加农炮,Cannon,
Object,Firearm,高射炮,Anti-Aircraft Gun,
Object,Firearm,火箭筒,Rocket-Propelled Grenade (RPG),
Object,Firearm,无后坐力炮,Recoilless rifle,
Object,Firearm,反坦克火箭筒,Anti-tank rocket launcher,
Object,Firearm,磁力地雷,Magnetic mine,
Object,Firearm,自行火炮,Self-propelled artillery,
Object,Firearm,火箭炮,Multiple Rocket Launcher (MRL),
Object,Firearm,迫击炮弹,Mortar bomb/shell,
Object,Firearm,反坦克导弹,Anti-Tank Guided Missile (ATGM),
Object,Firearm,地对空导弹,Surface-to-Air Missile (SAM),
Object,Firearm,空对空导弹,Air-to-Air Missile (AAM),
Object,Firearm,巡航导弹,Cruise Missile,
Object,Firearm,弹道导弹,Ballistic Missile,
Object,Firearm,反舰导弹,Anti-ship missile,
Object,Firearm,洲际弹道导弹,Intercontinental Ballistic Missile (ICBM),
Object,Firearm,潜射弹道导弹,Submarine-launched ballistic missile (SLBM),
Object,Firearm,电磁炮,Railgun,
Object,Firearm,定向能武器,Directed-energy weapon (DEW),
Object,Firearm,激光武器,Laser weapon,
Object,Firearm,火焰喷射器,Flamethrower,
Object,Firearm,燃烧瓶,Molotov cocktail,
Object,Firearm,简易爆炸装置,Improvised Explosive Device (IED),
Object,Firearm,地雷,Mine,
Object,Firearm,毒气,Poison gas,
Object,Platform,坦克,Tank,
Object,Platform,装甲运兵车,Armored Personnel Carrier (APC),
Object,Platform,步兵战车,Infantry Fighting Vehicle (IFV),
Object,Platform,自行火炮,Self-Propelled Artillery,
Object,Platform,自行高射炮,Self-Propelled Anti-Aircraft Gun (SPAAG),
Object,Platform,多管火箭发射器,Multiple Rocket Launcher (MRL),
Object,Platform,战术卡车,Tactical Truck,
Object,Platform,吉普车,Jeep,
Object,Platform,摩托车,Motorcycle,
Object,Platform,装甲抢救车,Armored Recovery Vehicle (ARV),
Object,Platform,架桥坦克,Bridgelayer Tank,
Object,Platform,地雷清除车,Mine-Clearing Vehicle,
Object,Platform,移动指挥所,Mobile Command Post,
Object,Platform,自行迫击炮,Self-Propelled Mortar,
Object,Platform,反坦克导弹发射车,Anti-Tank Guided Missile Vehicle (ATGMV),
Object,Platform,无人地面车辆,Unmanned Ground Vehicle (UGV),
Object,Platform,航空母舰,Aircraft Carrier,
Object,Platform,战列舰,Battleship (largely obsolete),
Object,Platform,巡洋舰,Cruiser,
Object,Platform,驱逐舰,Destroyer,
Object,Platform,护卫舰,Frigate,
Object,Platform,轻型护卫舰,Corvette,
Object,Platform,潜艇,Submarine,
Object,Platform,两栖攻击舰,Amphibious Assault Ship,
Object,Platform,巡逻艇,Patrol Boat,
Object,Platform,扫雷舰,Minesweeper,
Object,Platform,快速攻击艇,Fast Attack Craft,
Object,Platform,登陆艇,Landing Craft,
Object,Platform,运输船坞,Transport Dock,
Object,Platform,无人水面舰艇,Unmanned Surface Vehicle (USV),
Object,Platform,战斗机,Fighter Aircraft,
Object,Platform,轰炸机,Bomber,
Object,Platform,攻击机,Attack Aircraft,
Object,Platform,直升机,Helicopter,
Object,Platform,无人机,Unmanned Aerial Vehicle (UAV)/Drone,
Object,Platform,预警机,Airborne Early Warning and Control (AEW&C) aircraft,
Object,Platform,电子战飞机,Electronic Warfare Aircraft,
Object,Platform,加油机,Tanker Aircraft,
Object,Platform,运输机,Transport Aircraft,
Object,Platform,侦察机,Reconnaissance Aircraft,
Object,Platform,武装直升机,Attack Helicopter,
Object,Platform,运输直升机,Transport Helicopter,
Object,Platform,轨道武器平台,Orbital Weapon Platform (theoretical),
Object,Platform,定向能武器平台,Directed-Energy Weapon Platform,
Object,Food,食物,food,
Object,Food,嘴里有食物,food_in_mouth,
Object,Food,脸上有食物,food_on_face,
Object,Food,身体上有食物,food_on_body,
Object,Food,食物印花,food_print,
Object,Food,食品摊,food_stand,
Object,Food,(角色)在食物里,in_food,
Object,Food,寿司卷,A_sushi_roll,
Object,Food,苹果,apple,
Object,Food,茄子,aubergine,
Object,Food,汉堡,burger,
Object,Food,蛋糕,cake,
Object,Food,糖果,candy,
Object,Food,苹果糖,candy_apple,
Object,Food,棒棒糖,candy_cane,
Object,Food,胡萝卜,carrot,
Object,Food,香烟,cigarette,
Object,Food,咖啡,coffee,
Object,Food,饼干,cookie,
Object,Food,棉花糖,cotton_candy,
Object,Food,奶油,cream,
Object,Food,团子,dango,
Object,Food,甜甜圈,doughnut,
Object,Food,饮料,drink,
Object,Food,鸡蛋,egg,
Object,Food,水果,fruit,
Object,Food,明胶,Gelatin,
Object,Food,冰激凌,ice_cream,
Object,Food,卡夫奇诺,kafuu_chino,
Object,Food,海苔卷寿司,makizushi,
Object,Food,肉,meat,
Object,Food,面条,noodles,
Object,Food,便当,obento,
Object,Food,饭团,onigiri,
Object,Food,鬆餅,pancake,
Object,Food,馅饼,pasties,
Object,Food,桃子,peach,
Object,Food,拉面,ramen,
Object,Food,日本清酒,sake,
Object,Food,鲷鱼烧,taiyaki,
Object,Food,茶,tea,
Object,Food,茶杯,teacup,
Object,Food,和果子,wagashi,
Object,Food,葡萄酒,wine,
Object,Food,果酱,jam,
Object,Food,百奇,pocky,
Object,Food,瓶裝水,bottled_water,
Object,Food,甘薯,sweet_potato,
Object,Food,糖果,sweets,
Object,Food,薯片,chips,
Object,Food,薯片,potato_chips,
Object,Food,圣代,sundae,
Object,Food,天妇罗,tempura,
Object,Food,面包,bread,
Object,Food,米饭,rice,
Object,Food,奶酪,cheese,
Object,Food,牛奶,milk,
Object,Food,酸奶,yogurt,
Object,Food,黄油,butter,
Object,Food,冰淇淋,ice_cream,
Object,Food,巧克力,chocolate,
Object,Food,蜂蜜,honey,
Object,Food,糖,sugar,
Object,Food,盐,salt,
Object,Food,胡椒,pepper,
Object,Food,香料,spice,
Object,Food,酱油,soy_sauce,
Object,Food,醋,vinegar,
Object,Food,油,oil,
Object,Food,沙拉,salad,
Object,Food,汤,soup,
Object,Food,三明治,sandwich,
Object,Food,披萨,pizza,
Object,Food,热狗,hotdog,
Object,Food,鸡肉,chicken,
Object,Food,牛肉,beef,
Object,Food,猪肉,pork,
Object,Food,鱼,fish,
Object,Food,虾,shrimp,
Object,Food,蔬菜,vegetables,
Object,Food,西兰花,broccoli,
Object,Food,番茄,tomato,
Object,Food,洋葱,onion,
Object,Food,大蒜,garlic,
Object,Food,土豆,potato,
Object,Food,蘑菇,mushroom,
Object,Food,玉米,corn,
Object,Food,香蕉,banana,
Object,Food,橙子,orange,
Object,Food,葡萄,grape,
Object,Food,草莓,strawberry,
Object,Food,蓝莓,blueberry,
Object,Food,西瓜,watermelon,
Object,Food,菠萝,pineapple,
Object,Food,芒果,mango,
Object,Food,椰子,coconut,
Object,Food,坚果,nuts,
Object,Food,杏仁,almond,
Object,Food,核桃,walnut,
Object,Food,花生,peanut,
Object,Food,爆米花,popcorn,
Object,Food,饼干,cracker,
Object,Food,椒盐脆饼,pretzel,
Object,Food,布丁,pudding,
Object,Food,果冻,jelly,
Object,Food,果汁,juice,
Object,Food,苏打水,soda,
Object,Food,啤酒,beer,
Object,Food,燕麦,oatmeal,
Object,Food,谷物,cereal,
Object,Food,华夫饼,waffle,
Object,Food,煎饼,pancake,
Object,Food,法式吐司,french_toast,
Object,Food,培根,bacon,
Object,Food,香肠,sausage,
Object,Food,火腿,ham,
Object,Food,蛋卷,omelet,
Object,Food,牛排,steak,
Object,Food,排骨,ribs,
Object,Food,鸡翅,chicken_wings,
Object,Food,金枪鱼,tuna,
Object,Food,鲑鱼,salmon,
Object,Food,寿司,sushi,
Object,Food,生鱼片,sashimi,
Object,Food,饺子,dumpling,
Object,Food,春卷,spring_roll,
Object,Food,咖喱,curry,
Object,Food,豆腐,tofu,
Object,Food,味噌,miso,
Object,Food,泡菜,kimchi,
Object,Food,鹰嘴豆泥,hummus,
Object,Food,鳄梨酱,guacamole,
Object,Food,沙拉酱,salad_dressing,
Object,Food,番茄酱,ketchup,
Object,Food,芥末,mustard,
Object,Food,蛋黄酱,mayonnaise,
Object,Food,酸奶油,sour_cream,
Object,Food,烤肉,barbecue,
Object,Food,烤鸡,roasted_chicken,
Object,Food,炸鸡,fried_chicken,
Object,Food,薯条,french_fries,
Object,Food,洋葱圈,onion_rings,
Object,Food,玉米片,nachos,
Object,Food,墨西哥卷饼,burrito,
Object,Food,炸玉米饼,taco,
Object,Food,奶昔,milkshake,
Object,Food,冰沙,smoothie,
Object,Food,柠檬水,lemonade,
Object,Food,冰茶,iced_tea,
Object,Food,热巧克力,hot_chocolate,
Object,Food,苹果派,apple_pie,
Object,Food,南瓜派,pumpkin_pie,
Object,Food,芝士蛋糕,cheesecake,
Object,Food,布朗尼,brownie,
Object,Food,曲奇,cookie,
Object,Food,玛芬,muffin,
Object,Food,甜甜圈,donut,
Object,Food,羊角面包,croissant,
Object,Animal,大象,elephant,
Object,Animal,长颈鹿,giraffe,
Object,Animal,猴子,monkey,
Object,Animal,猩猩,orangutan,
Object,Animal,大猩猩,gorilla,
Object,Animal,黑猩猩,chimpanzee,
Object,Animal,狮子,lion,
Object,Animal,豹,leopard,
Object,Animal,猎豹,cheetah,
Object,Animal,鹿,deer,
Object,Animal,羚羊,antelope,
Object,Animal,犀牛,rhinoceros,
Object,Animal,河马,hippopotamus,
Object,Animal,海豚,dolphin,
Object,Animal,海豹,seal,
Object,Animal,海狮,sea lion,
Object,Animal,海象,walrus,
Object,Animal,狼,wolf,
Object,Animal,鲸,whale,
Object,Animal,猫,cat,
Object,Animal,狗,dog,
Object,Animal,猪,pig,
Object,Animal,狐狸,fox,
Object,Animal,兔子,bunny,
Object,Animal,雪兔,snow_bunny,
Object,Animal,马,horse,
Object,Animal,牛,cow,
Object,Animal,熊,bear,
Object,Animal,熊猫,panda,
Object,Animal,老虎,tiger,
Object,Animal,蝙蝠,bat,
Object,Animal,仓鼠,hamster,
Object,Animal,老鼠,mouse,
Object,Animal,松鼠,squirrel,
Object,Animal,考拉,koala,
Object,Animal,袋鼠,kangaroo,
Object,Animal,鸭嘴兽,platypus,
Object,Animal,犰狳,armadillo,
Object,Animal,穿山甲,pangolin,
Object,Animal,野猪,boar,
Object,Animal,疣猪,warthog,
Object,Animal,水獭,otter,
Object,Animal,臭鼬,skunk,
Object,Animal,浣熊,raccoon,
Object,Animal,豪猪,porcupine,
Object,Animal,牦牛,yak,
Object,Animal,乌鸦,crow,
Object,Animal,企鹅,penguin,
Object,Animal,鸡,chicken,
Object,Animal,鹰,eagle,
Object,Animal,隼,falcon,
Object,Animal,猫头鹰,owl,
Object,Animal,啄木鸟,woodpecker,
Object,Animal,麻雀,sparrow,
Object,Animal,鸽子,pigeon,
Object,Animal,鸭,duck,
Object,Animal,鹅,goose,
Object,Animal,天鹅,swan,
Object,Animal,鹦鹉,parrot,
Object,Animal,蜂鸟,hummingbird,
Object,Animal,鸵鸟,ostrich,
Object,Animal,火烈鸟,flamingo,
Object,Animal,鹈鹕,pelican,
Object,Animal,鹤,crane,
Object,Animal,孔雀,peacock,
Object,Animal,鳄鱼,crocodile,
Object,Animal,短吻鳄,alligator,
Object,Animal,蜥蜴,lizard,
Object,Animal,龟,turtle,
Object,Animal,蛇,snake,
Object,Animal,变色龙,chameleon,
Object,Animal,科莫多巨蜥,komodo dragon,
Object,Animal,鬣蜥,iguana,
Object,Animal,眼镜蛇,cobra,
Object,Animal,蟒蛇,python,
Object,Animal,蟾蜍,toad,
Object,Animal,青蛙,frog,
Object,Animal,蝾螈,salamander,
Object,Animal,大鲵,giant salamander,
Object,Animal,鲨鱼,shark,
Object,Animal,金鱼,goldfish,
Object,Animal,鲑鱼,salmon,
Object,Animal,鳟鱼,trout,
Object,Animal,鲤鱼,carp,
Object,Animal,金枪鱼,tuna,
Object,Animal,鲶鱼,catfish,
Object,Animal,剑鱼,swordfish,
Object,Animal,鳗鱼,eel,
Object,Animal,比目鱼,flounder,
Object,Animal,蜻蜓,dragonfly,
Object,Animal,蚂蚁,ant,
Object,Animal,蜜蜂,bee,
Object,Animal,蝴蝶,butterfly,
Object,Animal,甲虫,beetle,
Object,Animal,蟑螂,cockroach,
Object,Animal,蚊子,mosquito,
Object,Animal,苍蝇,fly,
Object,Animal,蟋蟀,cricket,
Object,Animal,蚱蜢,grasshopper,
Object,Animal,螳螂,mantis,
Object,Animal,蜘蛛,spider,
Object,Animal,蝎子,scorpion,
Object,Animal,螨虫,mite,
Object,Animal,蜱,tick,
Object,Animal,螃蟹,crab,
Object,Animal,龙虾,lobster,
Object,Animal,虾,shrimp,
Object,Animal,藤壶,barnacle,
Object,Animal,磷虾,krill,
Object,Animal,龙,dragon,
Object,Animal,中国龙,loong,
Object,Animal,东方龙,eastern_dragon,
Object,Animal,凤凰,phoenix,
Object,Animal,独角兽,unicorn,
Object,Animal,狮鹫,griffin,
Object,Plant,植物,plant,
Object,Plant,花,flower,
Object,Plant,花束,bouquet,
Object,Plant,花盛开,flower_bloom,
Object,Plant,梅花,plum_blossom,
Object,Plant,樱花,cherry_blossoms,
Object,Plant,紫藤,wisteria,
Object,Plant,芙蓉花,hibiscus,
Object,Plant,绣球花,hydrangea,
Object,Plant,玫瑰,rose,
Object,Plant,彼岸花,spider_lily,
Object,Plant,百合花,lily,
Object,Plant,莲花,lotus,
Object,Plant,竹,bamboo,
Object,Plant,缠结型植物,entangled_plants,
Object,Plant,兰花,orchid,
Object,Plant,菊花,chrysanthemum,
Object,Plant,水仙,narcissu,
Object,Plant,树,tree,
Object,Plant,树枝,branch,
Object,Plant,森林,forest,
Object,Plant,松树,pine_tree,
Object,Plant,棕榈树,palm_tree,
Object,Plant,枫树,maple_tree,
Object,Plant,灌木,bush/shrub,
Object,Plant,圣诞树,christmas_tree,
Object,Plant,枫叶,maple_leaf,
Object,Plant,草,grass,
Object,Plant,叶子,leaf,
Object,Plant,藤蔓,vine,
Object,Plant,仙人掌,cactus,
Object,Plant,多肉植物,succulent,
Object,Plant,蕨类植物,fern,
Object,Plant,苔藓,moss,
Object,Plant,藻类,algae,
